@relation SomeContent

@attribute 19 numeric
@attribute Success {0,1}
@attribute 15 numeric
@attribute 9 numeric
@attribute 17 numeric
@attribute Run numeric
@attribute 14 numeric
@attribute 6 numeric
@attribute 12 numeric
@attribute 11 numeric
@attribute 20 numeric
@attribute 5 numeric
@attribute 3 numeric
@attribute 13 numeric
@attribute Study numeric
@attribute 18 numeric
@attribute 10 numeric
@attribute 7 numeric
@attribute 4 numeric
@attribute 16 numeric
@attribute 8 numeric

@data
0.117642,0,0.582027,0.585587,0.226471,155,0.51517,0.725962,0.287824,0.44175,0.141094,0.482061,0.736897,0.560787,1,0.237969,0.067258,0.981868,0.659486,0.018374,0.420398
0.000219,1,0.123384,0.915909,0.811279,159,0.866318,0.228663,0.463749,0.088446,0.171943,0.19183,0.754035,0.666269,3,0.707684,0.515994,0.777685,0.928693,0.857424,0.498039
0.531728,1,0.570206,0.726404,0.270643,69,0.49938,0.940875,0.764925,0.542173,0.729117,0.397506,0.507061,0.46714,2,0.847703,0.510348,0.818894,0.124989,0.057711,0.401458
0.593332,0,0.9909,0.978703,0.512499,177,0.044796,0.090622,0.798108,0.263398,0.142565,0.518947,0.915894,0.353546,3,0.810549,0.674868,0.336981,0.84272,0.347027,0.893576
0.857967,1,0.788039,0.078152,0.154918,72,0.744657,0.896504,0.294046,0.345105,0.933088,0.497718,0.027095,0.947577,3,0.678989,0.928038,0.483844,0.526142,0.943871,0.742003
0.407422,1,0.401002,0.593317,0.591884,3,0.459037,0.906748,0.836672,0.622044,0.175843,0.789954,0.714288,0.257204,3,0.432448,0.881642,0.863046,0.792418,0.039313,0.386705
0.527396,1,0.099853,0.093782,0.85828,90,0.578837,0.75404,0.816184,0.074278,0.38039,0.579833,0.629926,0.844058,1,0.604816,0.696464,0.32492,0.008994,0.812297,0.36482
0.845073,1,0.441944,0.224491,0.009097,50,0.575232,0.375062,0.830676,0.866764,0.639294,0.732401,0.892136,0.989771,1,0.947493,0.860446,0.720275,0.834265,0.32576,0.939297
0.648093,1,0.929239,0.643975,0.136341,43,0.68167,0.578932,0.38091,0.610326,0.384532,0.542542,0.319991,0.878105,1,0.128086,0.101768,0.939127,0.500186,0.988242,0.187564
0.509749,1,0.852368,0.992276,0.091156,164,0.985762,0.346063,0.513346,0.775061,0.448422,0.941547,0.771028,0.204746,3,0.626671,0.413768,0.575197,0.682109,0.885126,0.414306
0.905545,1,0.180489,0.615496,0.338704,65,0.323293,0.625887,0.081122,0.053474,0.203932,0.171899,0.499397,0.426909,2,0.374086,0.379483,0.412758,0.220238,0.652058,0.672783
0.538909,1,0.231382,0.179081,0.578621,19,0.437239,0.839547,0.674269,0.144847,0.620392,0.868964,0.453287,0.083273,1,0.140284,0.023152,0.133349,0.227814,0.424553,0.95134
0.902596,1,0.801176,0.442458,0.840764,130,0.19641,0.139322,0.913162,0.44855,0.966273,0.731431,0.125249,0.102903,3,0.554781,0.340473,0.505955,0.722579,0.654865,0.460411
0.00804,1,0.584152,0.147748,0.44758,139,0.076927,0.222154,0.815221,0.257312,0.194188,0.680603,0.323439,0.209251,3,0.044397,0.995374,0.152413,0.487998,0.811294,0.534557
0.572747,1,0.940122,0.378163,0.726706,115,0.587757,0.753984,0.493238,0.481149,0.871987,0.63038,0.051491,0.826432,2,0.554594,0.614405,0.10857,0.145372,0.566471,0.981814
0.289565,1,0.202376,0.672775,0.532081,140,0.226912,0.083828,0.971579,0.229607,0.607574,0.368729,0.173674,0.315048,2,0.783236,0.493664,0.722388,0.550204,0.18899,0.061738
0.803917,1,0.412649,0.06894,0.679132,62,0.372409,0.809189,0.202449,0.78207,0.025171,0.048323,0.522211,0.279106,1,0.899989,0.73003,0.93097,0.560968,0.647268,0.786757
0.629012,1,0.53895,0.701945,0.256712,94,0.870028,0.165074,0.215681,0.58855,0.223182,0.479624,0.125499,0.157364,2,0.899893,0.146734,0.158409,0.70773,0.771205,0.466025
0.747819,1,0.190102,0.316309,0.360198,7,0.962965,0.572775,0.122812,0.067403,0.680341,0.597397,0.664442,0.253838,2,0.222584,0.123964,0.692225,0.908066,0.352642,0.10756
0.143294,1,0.119498,0.627387,0.904195,136,0.343762,0.693635,0.433754,0.630141,0.710343,0.859218,0.677813,0.479836,3,0.727212,0.886781,0.50192,0.643597,0.768751,0.040029
0.454493,1,0.796197,0.12788,0.988026,32,0.801277,0.312736,0.361289,0.01452,0.105027,0.199368,0.453813,0.445517,3,0.445251,0.974618,0.717742,0.582511,0.273695,0.194383
0.546124,1,0.713305,0.448481,0.372029,100,0.888537,0.484722,0.717631,0.734466,0.484882,0.748663,0.896434,0.280408,2,0.952488,0.121607,0.929033,0.675069,0.49745,0.012658
0.029956,1,0.900119,0.00761,0.697363,8,0.262854,0.783244,0.169231,0.583239,0.744991,0.975146,0.049105,0.904812,3,0.636616,0.847889,0.49455,0.13859,0.665655,0.944483
0.84211,1,0.675716,0.156129,0.011821,53,0.376662,0.320835,0.700394,0.141815,0.284673,0.884953,0.833525,0.875299,3,0.060966,0.814904,0.132548,0.089357,0.977332,0.318772
0.590664,1,0.85638,0.454327,0.507426,67,0.860785,0.250772,0.373888,0.76536,0.655038,0.223834,0.453363,0.920885,2,0.02555,0.988598,0.961914,0.096726,0.904239,0.778301
0.104807,1,0.539319,0.736361,0.02364,179,0.827631,0.44865,0.965498,0.706921,0.809301,0.322789,0.187761,0.731224,1,0.512768,0.904958,0.074727,0.040816,0.20403,0.301629
0.642204,1,0.497469,0.35449,0.798285,134,0.651524,0.570221,0.923341,0.689538,0.553669,0.546511,0.303675,0.457981,3,0.963463,0.511006,0.013702,0.613092,0.374783,0.798113
0.937522,1,0.268566,0.39925,0.293398,74,0.069679,0.685547,0.818302,0.1027,0.661928,0.085315,0.827651,0.181932,3,0.580914,0.440348,0.28571,0.669827,0.149036,0.781274
0.44004,1,0.91445,0.487801,0.733622,150,0.781068,0.32072,0.810932,0.288359,0.980088,0.890669,0.341689,0.151769,1,0.498041,0.091409,0.435795,0.388687,0.544896,0.560228
0.772436,1,0.273035,0.81716,0.852758,1,0.470683,0.104382,0.231946,0.738968,0.14831,0.825087,0.347871,0.134547,2,0.292342,0.572719,0.644372,0.247513,0.694123,0.348581
0.771449,1,0.353271,0.688744,0.484099,99,0.79507,0.115726,0.32671,0.366544,0.222228,0.810792,0.404026,0.40818,3,0.902563,0.896275,0.829782,0.440176,0.78101,0.572615
0.024072,1,0.977893,0.390613,0.090686,39,0.866613,0.328324,0.344545,0.628103,0.709211,0.365987,0.615374,0.116492,2,0.890546,0.365673,0.117893,0.469075,0.504014,0.382982
0.074185,1,0.038655,0.971818,0.817547,53,0.244434,0.26441,0.738698,0.724063,0.467084,0.914549,0.602311,0.514835,1,0.667178,0.672251,0.027094,0.822252,0.258082,0.691121
0.390483,1,0.290866,0.363959,0.638302,177,0.44553,0.017627,0.521793,0.324622,0.569823,0.331111,0.702203,0.779478,2,0.131945,0.097357,0.288509,0.17233,0.610645,0.447381
0.395029,1,0.146698,0.811572,0.322049,61,0.345397,0.805303,0.359864,0.387503,0.554679,0.469432,0.51171,0.460489,2,0.634996,0.054232,0.80632,0.661924,0.684888,0.971167
0.515306,1,0.312582,0.02415,0.713179,162,0.987686,0.88262,0.379507,0.593606,0.70438,0.00892,0.196753,0.124151,2,0.465404,0.903143,0.893571,0.914178,0.172815,0.397539
0.316415,1,0.344239,0.470086,0.301936,74,0.175653,0.862112,0.649464,0.979535,0.701766,0.392745,0.023921,0.384347,1,0.939268,0.528564,0.815376,0.7885,0.701359,0.631075
0.126065,1,0.601169,0.474076,0.240976,94,0.835208,0.885956,0.049155,0.472325,0.038549,0.367462,0.504633,0.453751,3,0.017082,0.219718,0.331908,0.387461,0.599525,0.324634
0.882265,1,0.728343,0.326517,0.786435,161,0.872289,0.76766,0.031234,0.181003,0.845723,0.515484,0.612265,0.237762,3,0.289,0.197604,0.539267,0.529243,0.69386,0.700274
0.946803,1,0.995164,0.530752,0.296675,70,0.892698,0.246288,0.590104,0.157114,0.569575,0.1815,0.284275,0.083202,3,0.454072,0.374582,0.220893,0.161383,0.399342,0.861615
0.371591,1,0.506994,0.172234,0.146708,28,0.480701,0.085157,0.183404,0.097401,0.199846,0.34509,0.531351,0.371574,1,0.59553,0.69067,0.737007,0.148787,0.823968,0.345312
0.158384,1,0.451273,0.669577,0.610469,153,0.435593,0.856685,0.847111,0.555772,0.369848,0.776484,0.857535,0.130306,2,0.312057,0.373707,0.224195,0.39518,0.514185,0.90302
0.184532,0,0.613884,0.369372,0.835656,16,0.424052,0.350468,0.660779,0.375007,0.726231,0.323977,0.880959,0.447702,2,0.452125,0.746437,0.196893,0.678216,0.25961,0.425408
0.704122,1,0.50969,0.189477,0.744239,60,0.599674,0.06375,0.946905,0.776503,0.922457,0.735131,0.416494,0.645526,2,0.864749,0.524432,0.006496,0.836419,0.275761,0.761902
0.948157,1,0.355792,0.724382,0.597846,141,0.997718,0.268859,0.426175,0.484132,0.456663,0.538154,0.511947,0.446762,1,0.214007,0.354206,0.2625,0.671476,0.952638,0.309356
0.989524,1,0.100102,0.152953,0.183737,119,0.512402,0.211962,0.858349,0.983729,0.244427,0.31949,0.317752,0.052127,2,0.830007,0.821482,0.668094,0.609583,0.715235,0.78367
0.094055,1,0.837027,0.110469,0.661836,133,0.398823,0.956945,0.890843,0.548295,0.113096,0.920091,0.233228,0.535574,1,0.025352,0.602369,0.487916,0.089443,0.197059,0.497787
0.070945,1,0.775843,0.228893,0.083731,137,0.54994,0.718616,0.870751,0.8165,0.292033,0.756445,0.781984,0.003282,2,0.16922,0.898855,0.951757,0.065603,0.977596,0.932811
0.691084,1,0.205876,0.71617,0.501133,29,0.981448,0.021991,0.139468,0.921415,0.615791,0.830739,0.305038,0.069256,1,0.181758,0.41555,0.99855,0.24067,0.194218,0.294418
0.969418,1,0.197216,0.187086,0.659408,159,0.886459,0.159201,0.273351,0.977719,0.345341,0.851465,0.101555,0.610731,1,0.000891,0.836262,0.276216,0.499005,0.349575,0.062896
0.618953,1,0.89742,0.986828,0.158203,34,0.182383,0.686291,0.530654,0.414101,0.218368,0.431975,0.742689,0.42267,1,0.87517,0.86841,0.043078,0.420645,0.729727,0.041824
0.015783,1,0.740144,0.614667,0.921411,160,0.820551,0.64736,0.488782,0.279505,0.076074,0.404242,0.710191,0.680231,1,0.1997,0.329726,0.915713,0.080214,0.402157,0.15444
0.350352,1,0.75956,0.753003,0.82908,132,0.790146,0.177022,0.91855,0.793861,0.715673,0.844069,0.537677,0.346242,2,0.388648,0.161867,0.03728,0.447557,0.319982,0.529162
0.280098,1,0.650223,0.191926,0.043545,5,0.312349,0.635837,0.551543,0.358534,0.132283,0.061812,0.40625,0.743877,1,0.37666,0.487546,0.844798,0.513199,0.522261,0.441502
0.939295,1,0.809136,0.48994,0.91264,108,0.171454,0.90067,0.933206,0.318943,0.312094,0.414511,0.375836,0.718698,1,0.543341,0.129604,0.703177,0.379274,0.263083,0.412278
0.311615,1,0.004332,0.905388,0.049894,161,0.317979,0.894408,0.705592,0.937402,0.780121,0.859239,0.44974,0.259377,2,0.441679,0.206392,0.636306,0.191087,0.449815,0.413166
0.341569,1,0.008184,0.422669,0.351458,115,0.830257,0.889964,0.065032,0.864604,0.514525,0.722745,0.013722,0.139808,3,0.055512,0.572336,0.265574,0.166875,0.674801,0.128593
0.198845,1,0.238182,0.004658,0.304581,138,0.801094,0.830793,0.647858,0.003231,0.283192,0.620993,0.736351,0.542182,2,0.364232,0.160471,0.912623,0.131384,0.721547,0.628168
0.796997,0,0.997518,0.428325,0.307522,1,0.869091,0.298838,0.245675,0.47437,0.869893,0.252866,0.859036,0.104226,1,0.85831,0.567947,0.170521,0.927825,0.44862,0.735936
0.868053,1,0.310339,0.204307,0.937951,95,0.001282,0.076758,0.893282,0.131343,0.033363,0.100869,0.03906,0.222072,2,0.802506,0.475561,0.992931,0.789472,0.729815,0.983941
0.607513,1,0.128913,0.603369,0.812475,128,0.331925,0.341922,0.803243,0.478101,0.629483,0.674255,0.456781,0.995259,1,0.460337,0.624099,0.661919,0.323067,0.797666,0.500309
0.441406,1,0.790499,0.838612,0.8229,114,0.120494,0.865861,0.546629,0.453835,0.257675,0.200252,0.341851,0.022511,3,0.409229,0.464118,0.275919,0.394278,0.214793,0.069851
0.151071,1,0.73088,0.905728,0.486752,21,0.751437,0.633367,0.326847,0.249982,0.874093,0.236138,0.331535,0.214703,2,0.276067,0.932018,0.61506,0.511245,0.635976,0.622596
0.834855,1,0.9774,0.957936,0.383424,15,0.045176,0.896325,0.598881,0.380694,0.835981,0.739456,0.642185,0.995151,2,0.524025,0.177483,0.422512,0.651966,0.861457,0.422112
0.206712,1,0.854877,0.836931,0.699627,102,0.592978,0.248318,0.671488,0.503707,0.232633,0.129901,0.421672,0.395896,2,0.229775,0.243797,0.946295,0.776998,0.0949,0.272089
0.521262,1,0.011346,0.257335,0.69664,88,0.300612,0.466117,0.995409,0.426803,0.732127,0.570038,0.482891,0.028072,1,0.444892,0.125265,0.112735,0.917951,0.606609,0.926429
0.294571,1,0.918343,0.738026,0.889017,87,0.290472,0.788597,0.447422,0.295101,0.996622,0.820248,0.922493,0.7438,3,0.594333,0.680995,0.537963,0.571848,0.784773,0.363818
0.833699,1,0.061386,0.693659,0.600115,122,0.609181,0.095862,0.08634,0.813124,0.574378,0.710153,0.814987,0.470921,3,0.41423,0.970824,0.180507,0.303074,0.003139,0.119832
0.338794,1,0.720655,0.304397,0.017184,178,0.920416,0.931554,0.699272,0.969492,0.079511,0.281723,0.115802,0.584713,2,0.720767,0.263684,0.085654,0.84583,0.382025,0.835625
0.877055,1,0.115323,0.778829,0.764297,170,0.061135,0.769417,0.988248,0.177175,0.540301,0.836313,0.281917,0.051057,1,0.323326,0.42883,0.974603,0.152852,0.644309,0.456731
0.922735,1,0.647656,0.977989,0.452617,53,0.974852,0.563503,0.579786,0.919423,0.387452,0.547113,0.407352,0.925751,2,0.428081,0.579348,0.968181,0.262537,0.011924,0.494137
0.873344,1,0.810191,0.583243,0.703383,56,0.386882,0.385834,0.037074,0.72569,0.953906,0.333597,0.345904,0.190197,3,0.833706,0.700508,0.222416,0.012085,0.248063,0.547408
0.012964,1,0.487242,0.675865,0.482139,124,0.039481,0.699586,0.429169,0.319897,0.922739,0.795827,0.207453,0.593978,3,0.005381,0.821393,0.400475,0.055561,0.965149,0.110273
0.330471,1,0.166236,0.01198,0.480035,168,0.295516,0.759155,0.394327,0.698873,0.855371,0.94494,0.308275,0.754026,2,0.183373,0.368697,0.705561,0.839349,0.3696,0.30163
0.262351,1,0.933249,0.360502,0.401399,86,0.51033,0.171813,0.559503,0.145446,0.2152,0.855338,0.673024,0.745444,3,0.85751,0.434158,0.578222,0.735643,0.971044,0.807348
0.970933,1,0.031566,0.225004,0.575038,117,0.613355,0.350453,0.580846,0.855853,0.903415,0.386938,0.601271,0.754419,3,0.691913,0.12852,0.935542,0.819746,0.489381,0.689324
0.805768,1,0.796063,0.20899,0.135426,105,0.682978,0.417184,0.007006,0.34643,0.841355,0.609339,0.235946,0.028498,2,0.178032,0.941736,0.677663,0.887568,0.003692,0.850879
0.485108,0,0.956876,0.21683,0.986997,44,0.934944,0.763904,0.368365,0.665203,0.206474,0.965467,0.675577,0.747902,1,0.955677,0.255341,0.633559,0.904871,0.420295,0.759305
0.378726,1,0.820039,0.729779,0.238453,18,0.444219,0.430667,0.835252,0.658953,0.973049,0.794123,0.595624,0.644759,1,0.413538,0.560204,0.916778,0.791531,0.878055,0.897785
0.259847,1,0.181028,0.92507,0.572946,111,0.917204,0.727869,0.002015,0.648957,0.966721,0.922932,0.52413,0.696646,1,0.735757,0.170789,0.594623,0.017452,0.05678,0.704475
0.129111,1,0.73163,0.264479,0.143323,36,0.309555,0.995955,0.410696,0.700669,0.82339,0.668261,0.198484,0.000419,1,0.24972,0.992529,0.109089,0.436049,0.699517,0.034916
0.195663,1,0.395564,0.67225,0.279825,101,0.836967,0.436346,0.643213,0.051208,0.99882,0.058896,0.086031,0.174858,1,0.631974,0.293345,0.33151,0.077761,0.561437,0.771729
0.841743,1,0.55856,0.766287,0.837323,135,0.673563,0.571064,0.251012,0.193066,0.09506,0.019014,0.207145,0.623529,1,0.39767,0.441099,0.682902,0.565504,0.450643,0.407882
0.112591,1,0.803415,0.397831,0.437815,171,0.722817,0.221346,0.23063,0.362865,0.638357,0.645849,0.018341,0.06133,1,0.044285,0.340045,0.593607,0.489046,0.973776,0.509785
0.430015,1,0.634461,0.821557,0.514058,51,0.566999,0.967062,0.827207,0.788944,0.304843,0.665626,0.347202,0.492424,1,0.3193,0.911618,0.378128,0.023074,0.069407,0.336371
0.269462,1,0.371159,0.873956,0.331598,45,0.430384,0.418118,0.753364,0.679545,0.340467,0.824814,0.687813,0.239913,3,0.438787,0.708434,0.858832,0.344774,0.48524,0.746062
0.095028,1,0.847729,0.074167,0.582007,82,0.664103,0.156898,0.683846,0.724183,0.514397,0.977121,0.68981,0.968001,2,0.420025,0.418459,0.902544,0.328687,0.6401,0.812471
0.175676,1,0.666993,0.653596,0.766538,83,0.937063,0.4676,0.025496,0.913746,0.462096,0.322253,0.255537,0.061848,3,0.912741,0.591871,0.248088,0.522,0.614953,0.300819
0.017741,1,0.989985,0.37527,0.281665,59,0.581924,0.372239,0.535884,0.447518,0.961447,0.521338,0.500599,0.017654,2,0.996082,0.75177,0.561641,0.277526,0.390426,0.702167
0.304012,1,0.334897,0.437501,0.429255,11,0.39056,0.977118,0.600233,0.714713,0.82294,0.686113,0.649466,0.056158,3,0.839117,0.446668,0.254118,0.149245,0.267062,0.684611
0.86086,1,0.370288,0.848583,0.678909,22,0.543988,0.297276,0.408973,0.567649,0.792058,0.952169,0.629165,0.069486,2,0.852241,0.297503,0.544134,0.936072,0.836769,0.794967
0.985053,1,0.153841,0.720535,0.999155,140,0.474953,0.833051,0.895361,0.953773,0.159375,0.783808,0.630683,0.285696,3,0.037569,0.685132,0.793031,0.221762,0.648685,0.174265
0.650624,1,0.146894,0.231772,0.433923,31,0.490705,0.051406,0.176789,0.816677,0.959569,0.847149,0.721518,0.109672,3,0.645516,0.314433,0.64974,0.76443,0.469455,0.235101
0.833787,1,0.469097,0.007821,0.487927,98,0.133557,0.090105,0.975425,0.738943,0.858435,0.951547,0.978827,0.472226,1,0.404388,0.296604,0.016874,0.141387,0.091389,0.256741
0.34981,1,0.155448,0.29155,0.470185,127,0.362626,0.467748,0.622464,0.571048,0.699033,0.320277,0.817685,0.252583,1,0.582468,0.190248,0.346648,0.680569,0.892321,0.232797
0.644323,1,0.549086,0.534399,0.901309,42,0.41041,0.508044,0.514791,0.865816,0.038789,0.07235,0.93178,0.500726,1,0.274064,0.499421,0.797351,0.534487,0.117909,0.854942
0.559204,1,0.004825,0.71693,0.114236,32,0.467984,0.022301,0.398639,0.854684,0.802771,0.576085,0.715209,0.835673,1,0.566028,0.325197,0.384342,0.329158,0.682274,0.822694
0.190488,1,0.606469,0.305602,0.96128,48,0.059818,0.854089,0.604712,0.490189,0.843583,0.59926,0.862134,0.530933,1,0.791848,0.719193,0.77146,0.390891,0.209066,0.060718
0.088818,1,0.214327,0.897458,0.263345,142,0.727243,0.36662,0.651868,0.656592,0.987806,0.881688,0.252175,0.671425,2,0.888439,0.848829,0.206338,0.05222,0.406808,0.179638
0.179099,0,0.771615,0.789735,0.408134,95,0.275318,0.095428,0.944159,0.119817,0.775296,0.095828,0.767814,0.259582,1,0.937859,0.794024,0.510833,0.862666,0.746867,0.203756
0.367511,1,0.092223,0.182079,0.246377,17,0.043479,0.797254,0.735173,0.00856,0.752852,0.783317,0.761362,0.188775,2,0.930186,0.780531,0.437541,0.702332,0.125752,0.995605
0.591593,1,0.716456,0.288347,0.776214,70,0.268674,0.943816,0.450723,0.931199,0.852321,0.179199,0.554229,0.931248,1,0.969363,0.137221,0.965435,0.640317,0.769175,0.907978
0.948807,1,0.282252,0.530198,0.228943,141,0.11213,0.581377,0.902965,0.023928,0.600091,0.86507,0.276554,0.404913,2,0.498557,0.45804,0.421105,0.144303,0.533092,0.737291
0.166022,1,0.250442,0.96789,0.284573,114,0.185303,0.811697,0.601437,0.441051,0.622016,0.087819,0.353073,0.333057,2,0.491178,0.351553,0.060713,0.976928,0.583834,0.614588
0.255027,0,0.660636,0.220206,0.332633,92,0.941288,0.489809,0.523498,0.224436,0.480801,0.152274,0.956882,0.350767,2,0.917122,0.766322,0.312785,0.736501,0.777866,0.091058
0.083429,0,0.479588,0.174043,0.743248,155,0.552673,0.034803,0.330181,0.374413,0.399201,0.333053,0.582796,0.910594,3,0.243003,0.263835,0.307772,0.770086,0.406325,0.680384
0.532423,1,0.890412,0.905505,0.21246,101,0.897271,0.149923,0.100463,0.806007,0.247043,0.056579,0.01915,0.726741,3,0.354114,0.362358,0.371014,0.604112,0.521554,0.707322
0.936033,1,0.142948,0.13833,0.809068,33,0.474754,0.188375,0.96735,0.53258,0.402335,0.529137,0.678596,0.158751,1,0.76881,0.1202,0.418222,0.115738,0.164271,0.333328
0.334523,1,0.505588,0.262864,0.547972,156,0.478232,0.914465,0.574328,0.228145,0.991407,0.7438,0.634628,0.332446,3,0.585151,0.731368,0.490852,0.662048,0.177453,0.085907
0.693468,1,0.057002,0.106831,0.601199,83,0.607908,0.993971,0.089207,0.333086,0.169115,0.658541,0.248297,0.805863,2,0.933743,0.795967,0.152027,0.739771,0.751165,0.196783
0.080404,1,0.971357,0.519346,0.355327,102,0.52016,0.945812,0.134272,0.203453,0.398084,0.744665,0.585876,0.868658,1,0.41093,0.052596,0.410767,0.532938,0.462182,0.655021
0.188199,1,0.666518,0.249088,0.606818,84,0.127523,0.555486,0.544539,0.893472,0.907212,0.221875,0.579402,0.510709,1,0.989129,0.265131,0.689032,0.510161,0.943891,0.07646
0.813259,1,0.656067,0.413279,0.148918,131,0.098356,0.428716,0.083197,0.11206,0.907834,0.951611,0.224619,0.187195,3,0.764459,0.060426,0.811955,0.073226,0.222436,0.503205
0.106693,1,0.671851,0.596792,0.083007,104,0.588191,0.66452,0.212854,0.587873,0.085559,0.759216,0.0494,0.309701,1,0.878178,0.87942,0.774061,0.04927,0.437921,0.863979
